,date_recorded,time_recorded,energy_active,energy_apparent,energy_reactive_cap,energy_reactive_ind,power_active,power_apparent,power_reactive
0,01/05/2019,02:00:12,29851.5,36506.4,5859.200000000001,6164.1,129,429,4294966947
1,01/05/2019,02:15:12,29851.5,36506.5,5859.3,6164.1,129,429,4294966947
2,01/05/2019,02:30:12,29851.7,36506.6,5859.3,6164.1,129,429,4294966947
3,01/05/2019,02:45:12,29851.7,36506.8,5859.5,6164.1,129,429,4294966947
4,01/05/2019,03:00:12,29851.7,36506.9,5859.6,6164.1,129,429,4294966947
5,01/05/2019,03:15:12,29851.8,36507.0,5859.700000000001,6164.1,129,429,4294966947
6,01/05/2019,03:30:12,29851.8,36507.1,5859.700000000001,6164.1,129,429,4294966947
7,01/05/2019,03:45:12,29851.8,36507.1,5859.8,6164.1,129,429,4294966947
8,01/05/2019,04:00:12,29851.9,36507.3,5859.8,6164.1,129,429,4294966947
9,01/05/2019,04:15:12,29851.9,36507.4,5860.0,6164.1,129,429,4294966947
10,01/05/2019,04:30:12,29851.9,36507.5,5860.1,6164.1,129,429,4294966947
11,01/05/2019,04:45:12,29852.0,36507.6,5860.200000000001,6164.1,129,429,4294966947
12,01/05/2019,05:00:12,29852.0,36507.6,5860.3,6164.1,129,429,4294966947
13,01/05/2019,05:15:12,29852.0,36507.9,5860.3,6164.1,129,429,4294966947
14,01/05/2019,05:30:12,29852.0,36508.0,5860.3,6164.1,129,429,4294966947
15,01/05/2019,05:45:12,29852.0,36508.1,5860.5,6164.1,129,429,4294966947
16,01/05/2019,06:00:12,29852.0,36508.1,5860.6,6164.1,129,429,4294966947
17,01/05/2019,06:15:12,29852.2,36508.3,5860.700000000001,6164.1,129,429,4294966947
18,01/05/2019,06:30:12,29852.2,36508.4,5860.8,6164.1,129,429,4294966947
19,01/05/2019,06:45:12,29852.2,36508.5,5860.8,6164.1,129,429,4294966947
20,01/05/2019,07:00:12,29852.3,36508.6,5861.0,6164.1,129,429,4294966947
21,01/05/2019,07:15:12,29852.3,36508.8,5861.1,6164.1,129,429,4294966947
22,01/05/2019,07:30:12,29852.3,36508.9,5861.1,6164.1,129,429,4294966947
23,01/05/2019,07:45:12,29852.4,36509.0,5861.200000000001,6164.1,129,429,4294966947
24,01/05/2019,08:00:11,29852.4,36509.1,5861.3,6164.1,129,429,4294966947
25,01/05/2019,08:15:12,29852.4,36509.1,5861.3,6164.1,129,419,4294966967
26,01/05/2019,08:30:10,29852.5,36509.3,5861.5,6164.1,129,429,4294966947
27,01/05/2019,08:45:12,29852.5,36509.4,5861.6,6164.1,129,429,4294966947
28,01/05/2019,09:00:10,29852.5,36509.5,5861.700000000001,6164.1,199,419,4294966986
29,01/05/2019,09:15:12,29852.5,36509.6,5861.700000000001,6164.1,199,429,4294966967
30,01/05/2019,09:30:12,29852.7,36509.6,5861.8,6164.1,209,429,4294966967
31,01/05/2019,09:45:12,29852.7,36509.8,5861.8,6164.1,209,429,4294966967
32,01/05/2019,10:00:12,29852.8,36510.0,5862.0,6164.1,209,429,4294966967
33,01/05/2019,10:15:12,29852.8,36510.1,5862.1,6164.1,209,429,4294966967
34,01/05/2019,10:30:12,29852.9,36510.1,5862.1,6164.1,209,429,4294966967
35,01/05/2019,10:45:12,29852.9,36510.3,5862.200000000001,6164.1,209,429,4294966967
36,01/05/2019,11:15:12,29853.0,36510.5,5862.3,6164.1,199,429,4294966967
37,01/05/2019,11:30:12,29853.0,36510.6,5862.5,6164.1,199,429,4294966967
38,01/05/2019,11:45:12,29853.0,36510.6,5862.6,6164.1,209,419,4294966977
39,01/05/2019,12:00:12,29853.2,36510.8,5862.6,6164.1,199,429,4294966967
40,01/05/2019,12:15:12,29853.2,36510.9,5862.700000000001,6164.1,209,429,4294966967
41,01/05/2019,12:30:12,29853.3,36511.0,5862.8,6164.1,199,419,4294966977
42,01/05/2019,12:45:12,29853.3,36511.1,5862.8,6164.1,209,429,4294966967
43,01/05/2019,13:00:12,29853.4,36511.3,5863.0,6164.1,199,429,4294966967
44,01/05/2019,13:15:12,29853.5,36511.4,5863.0,6164.1,199,429,4294966967
45,01/05/2019,13:30:12,29853.5,36511.5,5863.1,6164.1,199,419,4294966977
46,01/05/2019,13:45:11,29853.5,36511.6,5863.200000000001,6164.1,199,419,4294966977
47,01/05/2019,14:00:10,29853.5,36511.6,5863.3,6164.1,199,429,4294966967
48,01/05/2019,14:15:12,29853.7,36511.8,5863.3,6164.1,199,419,4294966977
49,01/05/2019,14:30:12,29853.7,36511.9,5863.5,6164.1,199,429,4294966967
50,01/05/2019,14:45:10,29853.8,36512.0,5863.5,6164.1,209,429,4294966967
51,01/05/2019,15:00:11,29853.8,36512.1,5863.6,6164.1,209,429,4294966967
52,01/05/2019,15:15:12,29853.9,36512.3,5863.700000000001,6164.1,209,429,4294966967
53,01/05/2019,15:30:09,29853.9,36512.4,5863.8,6164.1,209,429,4294966967
54,01/05/2019,15:45:12,29854.0,36512.5,5863.8,6164.1,209,429,4294966967
55,01/05/2019,16:00:10,29854.0,36512.6,5863.8,6164.1,209,429,4294966967
56,01/05/2019,16:15:12,29854.0,36512.6,5864.0,6164.1,209,429,4294966967
57,01/05/2019,16:30:10,29854.0,36512.8,5864.1,6164.1,209,429,4294966967
58,01/05/2019,16:45:12,29854.2,36512.9,5864.200000000001,6164.1,209,429,4294966967
59,01/05/2019,17:00:10,29854.2,36513.0,5864.3,6164.1,209,429,4294966967
60,01/05/2019,17:15:13,29854.3,36513.1,5864.3,6164.1,209,429,4294966967
61,01/05/2019,17:30:09,29854.4,36513.3,5864.3,6164.1,209,429,4294966967
62,01/05/2019,17:45:12,29854.4,36513.4,5864.5,6164.1,209,429,4294966967
63,01/05/2019,18:00:10,29854.5,36513.5,5864.6,6164.1,209,429,4294966967
64,01/05/2019,18:15:12,29854.5,36513.6,5864.700000000001,6164.1,199,429,4294966967
65,01/05/2019,18:30:12,29854.5,36513.6,5864.8,6164.1,199,429,4294966967
66,01/05/2019,18:45:12,29854.5,36513.8,5864.8,6164.1,199,419,4294966977
67,01/05/2019,19:00:12,29854.7,36513.9,5864.8,6164.1,199,429,4294966967
68,01/05/2019,19:15:12,29854.7,36514.0,5865.0,6164.1,199,429,4294966967
69,01/05/2019,19:30:12,29854.8,36514.1,5865.1,6164.1,199,429,4294966967
70,01/05/2019,19:45:12,29854.8,36514.1,5865.200000000001,6164.1,209,429,4294966967
71,01/05/2019,20:00:12,29854.9,36514.4,5865.3,6164.1,129,429,4294966947
72,01/05/2019,20:15:11,29854.9,36514.5,5865.3,6164.1,129,429,4294966947
73,01/05/2019,20:45:12,29855.0,36514.6,5865.5,6164.1,129,429,4294966947
74,01/05/2019,21:00:12,29855.0,36514.8,5865.6,6164.1,129,429,4294966947
75,01/05/2019,21:15:12,29855.0,36514.9,5865.700000000001,6164.1,129,429,4294966947
76,01/05/2019,21:30:12,29855.0,36515.0,5865.8,6164.1,129,429,4294966947
77,01/05/2019,21:45:10,29855.0,36515.1,5865.8,6164.1,129,429,4294966947
78,01/05/2019,22:00:12,29855.0,36515.1,5866.0,6164.1,129,429,4294966947
79,01/05/2019,22:15:12,29855.2,36515.3,5866.1,6164.1,129,429,4294966947
80,01/05/2019,22:30:10,29855.2,36515.5,5866.1,6164.1,129,429,4294966947
81,01/05/2019,22:45:12,29855.2,36515.6,5866.200000000001,6164.1,129,429,4294966947
82,01/05/2019,23:00:12,29855.3,36515.6,5866.3,6164.1,129,429,4294966947
83,01/05/2019,23:15:10,29855.3,36515.8,5866.3,6164.1,129,429,4294966947
84,01/05/2019,23:30:13,29855.3,36515.9,5866.5,6164.1,129,429,4294966947
85,01/05/2019,23:45:10,29855.4,36516.0,5866.6,6164.1,129,429,4294966947
86,02/05/2019,00:00:13,29855.4,36516.1,5866.700000000001,6164.1,129,429,4294966947
87,02/05/2019,00:15:12,29855.4,36516.1,5866.8,6164.1,129,429,4294966947
88,02/05/2019,00:30:10,29855.5,36516.3,5866.8,6164.1,129,429,4294966947
89,02/05/2019,00:45:12,29855.5,36516.5,5866.8,6164.1,129,429,4294966947
90,02/05/2019,01:00:10,29855.5,36516.6,5867.0,6164.1,129,429,4294966947
91,02/05/2019,01:15:12,29855.5,36516.6,5867.1,6164.1,129,429,4294966947
92,02/05/2019,01:30:10,29855.5,36516.8,5867.200000000001,6164.1,129,429,4294966947
93,02/05/2019,01:45:12,29855.7,36516.9,5867.3,6164.1,129,429,4294966947
94,02/05/2019,02:00:09,29855.7,36517.0,5867.3,6164.1,129,429,4294966947
95,02/05/2019,02:15:12,29855.7,36517.1,5867.5,6164.1,129,429,4294966947
96,02/05/2019,02:30:12,29855.8,36517.1,5867.5,6164.1,129,429,4294966947
97,02/05/2019,02:45:12,29855.8,36517.4,5867.6,6164.1,129,429,4294966947
98,02/05/2019,03:00:12,29855.8,36517.5,5867.700000000001,6164.1,129,429,4294966947
99,02/05/2019,03:15:12,29855.9,36517.6,5867.8,6164.1,129,429,4294966947
100,02/05/2019,03:30:12,29855.9,36517.6,5867.8,6164.1,129,429,4294966947
101,02/05/2019,03:45:12,29855.9,36517.8,5868.0,6164.1,129,429,4294966947
102,02/05/2019,04:00:12,29856.0,36517.9,5868.1,6164.1,129,429,4294966947
103,02/05/2019,04:15:12,29856.0,36518.0,5868.200000000001,6164.1,129,429,4294966947
104,02/05/2019,04:30:12,29856.0,36518.1,5868.200000000001,6164.1,129,429,4294966947
105,02/05/2019,04:45:12,29856.0,36518.3,5868.3,6164.1,129,429,4294966947
106,02/05/2019,05:00:12,29856.0,36518.4,5868.3,6164.1,129,429,4294966947
107,02/05/2019,05:15:12,29856.0,36518.5,5868.5,6164.1,129,429,4294966947
108,02/05/2019,05:30:12,29856.2,36518.6,5868.6,6164.1,129,429,4294966947
109,02/05/2019,05:45:12,29856.2,36518.6,5868.700000000001,6164.1,129,429,4294966947
110,02/05/2019,06:15:12,29856.3,36518.9,5868.8,6164.1,129,429,4294966947
111,02/05/2019,06:30:10,29856.3,36519.0,5868.8,6164.1,129,429,4294966947
112,02/05/2019,06:45:12,29856.3,36519.1,5869.0,6164.1,129,429,4294966947
113,02/05/2019,07:00:09,29856.4,36519.3,5869.1,6164.1,129,429,4294966947
114,02/05/2019,07:15:12,29856.4,36519.4,5869.200000000001,6164.1,129,429,4294966947
115,02/05/2019,07:30:10,29856.4,36519.5,5869.3,6164.1,129,429,4294966947
116,02/05/2019,07:45:12,29856.5,36519.6,5869.3,6164.1,129,429,4294966947
117,02/05/2019,08:00:10,29856.5,36519.6,5869.3,6164.200000000001,1839,1899,449
118,02/05/2019,08:15:13,29857.0,36520.1,5869.3,6164.200000000001,1730,1779,409
119,02/05/2019,08:30:09,29857.4,36520.6,5869.3,6164.3,1689,1719,280
120,02/05/2019,08:45:12,29858.2,36521.4,5869.3,6164.6,3449,3859,1719
121,02/05/2019,09:00:10,29858.8,36522.1,5869.3,6164.8,1750,1779,250
122,02/05/2019,09:15:12,29859.4,36522.6,5869.3,6165.0,3230,3579,1519
123,02/05/2019,09:30:12,29860.2,36523.6,5869.3,6165.5,3480,3919,1779
124,02/05/2019,09:45:12,29860.9,36524.5,5869.3,6165.8,3409,3819,1709
125,02/05/2019,10:00:11,29861.7,36525.4,5869.3,6166.1,4199,4789,2299
126,02/05/2019,10:15:12,29862.7,36526.5,5869.3,6166.700000000001,3500,3939,1819
127,02/05/2019,10:30:12,29863.5,36527.5,5869.3,6167.1,3490,3919,1799
128,02/05/2019,10:45:12,29864.3,36528.1,5869.3,6167.3,1669,1699,239
129,02/05/2019,11:00:12,29864.8,36528.8,5869.3,6167.6,2919,3220,1360
130,02/05/2019,11:15:12,29865.7,36529.8,5869.3,6168.0,3579,4049,1879
131,02/05/2019,11:30:12,29866.4,36530.6,5869.3,6168.3,3269,3669,1659
132,02/05/2019,11:45:12,29867.3,36531.6,5869.3,6168.8,3619,4099,1909
133,02/05/2019,12:00:10,29868.2,36532.6,5869.3,6169.3,3509,3970,1839
134,02/05/2019,12:15:11,29868.9,36533.4,5869.3,6169.6,1679,1699,189
135,02/05/2019,12:30:11,29869.8,36534.4,5869.3,6170.0,3599,4049,1839
136,02/05/2019,12:45:11,29870.5,36535.1,5869.3,6170.3,3349,3750,1679
137,02/05/2019,13:00:11,29871.4,36536.1,5869.3,6170.8,3529,3970,1819
138,02/05/2019,13:15:11,29872.3,36537.1,5869.3,6171.3,3579,4049,1909
139,02/05/2019,13:30:11,29873.2,36538.3,5869.3,6171.8,3609,4059,1849
140,02/05/2019,13:45:11,29874.2,36539.3,5869.3,6172.200000000001,3429,3839,1730
141,02/05/2019,14:00:11,29875.0,36540.4,5869.3,6172.700000000001,1649,1689,319
142,02/05/2019,14:15:11,29875.7,36541.1,5869.5,6173.0,199,429,4294966967
143,02/05/2019,14:30:11,29876.0,36541.5,5869.5,6173.1,3689,4199,2009
144,02/05/2019,14:45:11,29878.3,36544.0,5869.8,6173.200000000001,9670,11250,4294965717
145,02/05/2019,15:00:11,29879.8,36545.8,5870.0,6173.3,1539,1559,179
146,02/05/2019,15:15:11,29880.5,36546.8,5870.0,6173.8,3859,4380,2079
147,02/05/2019,15:45:11,29881.9,36548.1,5870.0,6174.200000000001,1750,1769,199
148,02/05/2019,16:00:11,29882.9,36549.1,5870.0,6174.700000000001,5309,6049,2919
149,02/05/2019,16:15:11,29884.0,36550.5,5870.0,6175.3,1669,1699,239
150,02/05/2019,16:30:11,29884.4,36551.0,5870.0,6175.3,1679,1709,239
151,02/05/2019,16:45:11,29884.8,36551.4,5870.0,6175.5,1669,1699,239
152,02/05/2019,17:00:11,29885.3,36551.8,5870.0,6175.5,1669,1699,239
153,02/05/2019,17:15:11,29885.7,36552.1,5870.0,6175.6,1679,1709,239
154,02/05/2019,17:30:11,29886.0,36552.6,5870.0,6175.6,1669,1699,239
155,02/05/2019,17:45:11,29887.0,36553.6,5870.0,6176.1,4449,5079,2440
156,02/05/2019,18:00:11,29888.0,36555.0,5870.0,6176.700000000001,4529,5150,2440
157,02/05/2019,18:15:11,29889.3,36556.3,5870.0,6177.3,3859,4360,2019
158,02/05/2019,18:30:11,29890.3,36557.5,5870.0,6177.8,3139,3699,4294966676
159,02/05/2019,18:45:11,29890.9,36558.1,5870.200000000001,6177.8,3169,3720,4294966676
160,02/05/2019,19:00:11,29891.5,36558.9,5870.3,6177.8,709,919,4294967147
161,02/05/2019,19:15:11,29891.7,36559.1,5870.3,6177.8,209,429,4294966967
162,02/05/2019,19:30:11,29891.7,36559.1,5870.3,6177.8,209,429,4294966967
163,02/05/2019,19:45:11,29891.8,36559.3,5870.5,6177.8,209,429,4294966967
164,02/05/2019,20:00:11,29891.8,36559.4,5870.6,6177.8,129,429,4294966947
165,02/05/2019,20:15:11,29891.9,36559.5,5870.700000000001,6177.8,129,429,4294966947
166,02/05/2019,20:30:11,29891.9,36559.6,5870.700000000001,6177.8,129,419,4294966967
167,02/05/2019,20:45:10,29891.9,36559.8,5870.8,6177.8,129,419,4294966967
168,02/05/2019,21:00:11,29892.0,36559.9,5870.8,6177.8,129,419,4294966967
169,02/05/2019,21:15:11,29892.0,36560.0,5871.0,6177.8,129,419,4294966967
170,02/05/2019,21:30:11,29892.0,36560.1,5871.1,6177.8,129,419,4294966967
171,02/05/2019,21:45:11,29892.0,36560.1,5871.200000000001,6177.8,129,429,4294966947
172,02/05/2019,22:00:11,29892.0,36560.3,5871.200000000001,6177.8,129,429,4294966947
173,02/05/2019,22:15:11,29892.0,36560.4,5871.3,6177.8,129,429,4294966947
174,02/05/2019,22:30:11,29892.2,36560.5,5871.3,6177.8,129,429,4294966947
175,02/05/2019,22:45:11,29892.2,36560.6,5871.5,6177.8,129,429,4294966947
176,02/05/2019,23:00:11,29892.2,36560.8,5871.6,6177.8,129,429,4294966947
